Enum Value	Module Name	Max String Length	Description	English	Tr_Chinese	Si_Chinese	Thai	Spanish	French	German	Russian	Italian	Arabic   	Portuguese	Turkish	Vietnamese	Indonesian	Malaysian	Hindi	Danish	Czech	Polish	Hungarian	Finnish	Norwegian	Slovak	Dutch	Swedish	Croatian	Romanian	Slovenian	Greek	Hebrew	Bulgarian	Marathi	Persian	Urdu	Tamil	Bengali	Punjabi	Telugu	Ukrainian
STRING_MTPNP_SLAVE_SMS_SIM_MEMORY_EXCEEDED	MERCURY	50	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_DELETE_INBOX_MENUENTRY	MERCURY	40	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_DELETE_OUTBOX_MENUENTRY	MERCURY	40	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_DELETE_INBOX_MENUENTRY	MERCURY	40	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_DELETE_OUTBOX_MENUENTRY	MERCURY	40	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_MASTER_INBOX	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_SLAVE_INBOX	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_MASTER_OUTBOX	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_SLAVE_OUTBOX	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_SHOW_STYLE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_SHOW_MIXED	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_SHOW_DIVIDED	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_VOICEMAIL_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_EMAIL_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_FAX_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_NET_OTHER_IND	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_VOICEMAIL_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_EMAIL_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_FAX_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_NET_OTHER_IND	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_VOICEMAIL_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_FAX_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_EMAIL_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MASTER_NET_OTHER_NUM_IND	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_VOICEMAIL_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_FAX_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_EMAIL_NUM_IND	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_NET_OTHER_NUM_IND	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CHOOSE_MASTER_CHAT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CHOOSE_SLAVE_CHAT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CHAT_NOT_SUPPORT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_QUERY_DELETEALL_CARD2	MERCURY	30	No Translation				V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V
STRING_MTPNP_SIM1_STORAGE_FULL	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2_STORAGE_FULL	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_COPYALL_SIM1TOPHONE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_COPYALL_PHONETOSIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPYALL_SIM2TOPHONE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPYALL_PHONETOSIM2	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPYALL_SIM1TOSIM2	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPYALL_SIM2TOSIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_SIM2TOPHONE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_SIM2TOSIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_PHONETOSIM2	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_SIM1TOSIM2	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_SIM2TOPHONE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_SIM2TOSIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_PHONETOSIM2	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_SIM1TOSIM2	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_SIM1TOPHONE	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_SIM1TOPHONE	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_COPY_PHONETOSIM1	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_MOVE_PHONETOSIM1	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_VCARD_SAVE_TO_SIM1	MERCURY	13	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_VCARD_SAVE_TO_SIM2	MERCURY	13	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_FIXED_DIAL	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM1PHB_ADD_NEW_ENTRY	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_ADD_NEW_ENTRY	MERCURY	20	No Translation				V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V
STRING_MTPNP_SIM1PHB_DELETEALL	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_DELETEALL	MERCURY	20	No Translation				V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V
STRING_MTPNP_NLF_SIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_NLF_ALL	MERCURY	4	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM1_MEMORY_STATUS	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SLAVE_MEMORY_STATUS	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_PRESTORAGE	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SIM2PHB_NLF_SIM2	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_OPTION_IP_DIAL_SIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_OPTION_IP_DIAL_SIM2	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_STORAGE_SIM2			Empty
STRING_MTPNP_PHB_COPY_ALL_FROM_SIM1	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_COPY_ALL_FROM_SIM2	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_COPY_TO_SIM1_DONE	MERCURY	14	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_COPY_TO_SIM2_DONE	MERCURY	14	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_MOVE_TO_SIM1_DONE	MERCURY	13	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_MOVE_TO_SIM2_DONE	MERCURY	13	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_SOSLIST_INSIM1	MERCURY	8	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_PHB_SOSLIST_INSIM2	MERCURY	8	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CALL_FORWARD	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_LINE_WAIT	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_LINE_BARRING	MERCURY	20	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM2_SMS_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SENT_SMS_COUNT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_RECV_SMS_COUNT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SCR_RESET_RCVD_SMS_CONFIRM_TEXT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_COUNTER_LSK	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_NO_NUMBER	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_SMS_STRING	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALLHISTORY_RESETCALL	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8101_SIM1_RECEIVED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8102_SIM1_DIALED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8103_SIM1_MISSED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM1_CALLHISTORY_RESETCALL	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM1_CALL_TIME_SETUP	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM1_CALL_COST_MAIN	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM1_SMS_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM1_GPRS_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_RECEIVED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_DIALED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_MISSED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STR_MTPNP_GLOBAL_DELETE_ALL	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STR_MTPNP_SCR_RESETCALLS_CONFIRM_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM2_CALL_TIME_SETUP	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_QUICK_END	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_LAST_CALL_TIME	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_OUT_TIME	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_IN_TIME	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_ALL_CALL_TIME	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_QUICK_END_SET	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_QUICK_END_DURATION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_RESET_ALL_CALL_TIME	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_RESET_ALL_CALL_TIME_CONFIRM	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM2_CALL_COST_MAIN	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_LASTCALL	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_ALLCOST	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_PRICEUNIT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_RESETCOUNTER	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_MAXCOUNT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_ALL_CALL_COSTS_ERROR_MSG	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CALL_COST_PRICEANDUNIT_VIEW_LSK	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SCR_CALL_COST_PRICEANDUNIT_SET	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_PRICEANDUNIT_SET_PRICE	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MAX_COST_SET_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_PRICEANDUNIT_SET_UNIT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_SIM2_GPRS_CAPTION	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_GPRS_LAST_SENT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_GPRS_LAST_RECEIVED	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_GPRS_ALL_SENT	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_GPRS_ALL_RECEIVED	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_GPRS_RESET_COUNTER	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CARD1_CALL_HISTORY	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CALL_HISTORY	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8101_RECEIVED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8102_DIALED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU8103_MISSED_CALLS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MENU_CALL_COST_PROCESSING	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CHIST_OPTION_SENDSMS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_CHIST_OPTION_SENDMMS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_RECEIVED_CALL_LIST_OPTIONS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_RECD_SAVE_MENUENTRY	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_DIALED_CALL_LIST_OPTIONS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_DIALED_SAVE_MENUENTRY	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
STRING_MTPNP_MISSED_CALL_LIST_OPTIONS	MERCURY	30	No Translation							V		V		V	V		V		V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V	V		V	V	V	V	V	V
